Dry bulb temperature, Total radiation on surface, Beam radiation on surface, Angle of incidence on surface, Sun zenith angle, Sun azimuth angle, Relative humidity, Wind speed, Effective sky temperature, Ground reflectance, Flap State Code, Indoor Air Temp, Outlet Air Temperature, Wall Temperature
25.02	332.87	332.87	90	89	180	55.16	0	25.02	0.2	1	32.86	27.946	24.06
25.19	334.07	334.07	90	89	180	55.0	0	25.19	0.2	1	32.68	27.93	24.037
25.54	336.03	336.03	90	89	180	53.87	0	25.54	0.2	1	32.56	27.894	24.001
26.08	335.39	335.39	90	89	180	52.33	0	26.08	0.2	1	32.47	27.871	23.978
26.33	336.85	336.85	90	89	180	52.33	0	26.33	0.2	1	32.36	27.845	23.952
27.01	336.59	336.59	90	89	180	50.52	0	27.01	0.2	1	32.28	27.819	23.926
27.47	336.65	336.65	90	89	180	49.16	0	27.47	0.2	1	32.21	27.802	23.893
27.89	337.96	337.96	90	89	180	47.73	0	27.89	0.2	1	32.14	27.776	23.877
28.41	339.54	339.54	90	89	180	45.71	0	28.41	0.2	1	32.1	27.76	23.857
29.12	341.91	341.91	90	89	180	42.93	0	29.12	0.2	1	32.05	27.743	23.834
29.63	342.87	342.87	90	89	180	41.42	0	29.63	0.2	1	32.01	27.737	23.824
29.91	348.15	348.15	90	89	180	39.72	0	29.91	0.2	0	31.97	27.727	23.808
30.37	367.69	367.69	90	89	180	38.59	0	30.37	0.2	0	32.02	27.776	23.798
30.97	787.53	787.53	90	89	180	36.6	0	30.97	0.2	0	32.05	27.829	23.798
32.08	784.26	784.26	90	89	180	32.63	0	32.08	0.2	0	32.09	28.038	23.808
33.14	798.68	798.68	90	89	180	28.14	0	33.14	0.2	0	32.11	28.284	23.824
33.73	835.0	835.0	90	89	180	27.02	0	33.73	0.2	0	32.14	28.484	23.851
34.34	819.3	819.3	90	89	180	22.52	0	34.34	0.2	0	32.19	28.602	23.893
34.69	758.1	758.1	90	89	180	24.34	0	34.69	0.2	0	32.22	28.635	23.926
35.29	771.58	771.58	90	89	180	23.05	0	35.29	0.2	0	32.28	28.694	23.978
35.66	678.07	678.07	90	89	180	22.75	0	35.66	0.2	0	32.33	28.7	24.028
36.02	797.94	797.94	90	89	180	20.3	0	36.02	0.2	0	32.4	28.743	24.077
36.52	761.94	761.94	90	89	180	21.41	0	36.52	0.2	0	32.49	28.88	24.146
36.94	747.59	747.59	90	89	180	21.58	0	36.94	0.2	0	32.58	28.966	24.204
37.06	775.4	775.4	90	89	180	21.84	0	37.06	0.2	0	32.69	29.087	24.273
37.57	709.05	709.05	90	89	180	21.29	0	37.57	0.2	0	32.79	29.231	24.339
38.15	705.14	705.14	90	89	180	21.2	0	38.15	0.2	0	32.92	29.382	24.408
37.47	784.78	784.78	90	89	180	21.67	0	37.47	0.2	0	33.04	29.45	24.483
37.43	771.43	771.43	90	89	180	21.09	0	37.43	0.2	0	33.16	29.585	24.552
38.15	738.66	738.66	90	89	180	20.54	0	38.15	0.2	0	33.32	29.66	24.627
38.23	702.47	702.47	90	89	180	20.83	0	38.23	0.2	0	33.47	29.601	24.696
38.09	801.63	801.63	90	89	180	20.05	0	38.09	0.2	0	33.61	29.703	24.771
38.35	806.44	806.44	90	89	180	19.08	0	38.35	0.2	0	33.78	29.801	24.83
38.9	627.01	627.01	90	89	180	17.91	0	38.9	0.2	0	33.89	29.896	24.889
39.55	512.72	512.72	90	89	180	18.36	0	39.55	0.2	0	34.05	29.975	24.948
39.42	535.86	535.86	90	89	180	19.27	0	39.42	0.2	1	34.2	30.034	25.001
38.58	522.47	522.47	90	89	180	19.71	0	38.58	0.2	1	34.39	30.578	25.053
39.64	502.58	502.58	90	89	180	19.22	0	39.64	0.2	1	34.57	30.637	25.112
39.07	511.74	511.74	90	89	180	18.25	0	39.07	0.2	1	34.68	30.683	25.161
39.9	515.05	515.05	90	89	180	17.02	0	39.9	0.2	1	34.93	30.725	25.214
39.8	494.42	494.42	90	89	180	16.83	0	39.8	0.2	1	34.82	30.758	25.263
41.22	475.15	475.15	90	89	180	15.93	0	41.22	0.2	1	35.29	30.794	25.315
40.21	495.83	495.83	90	89	180	16.17	0	40.21	0.2	1	35.43	30.81	25.364
40.36	500.1	500.1	90	89	180	16.51	0	40.36	0.2	1	35.58	30.886	25.407
40.17	517.62	517.62	90	89	180	16.68	0	40.17	0.2	1	35.75	30.896	25.459
