experiment_name,experiment_id,decision_number,control_timestamp,sensor_timestamp,elapsed_minutes_from_random_start,strategy_day,control_strategy,logical_flap_state,top_inside,top_outside,bottom_inside,bottom_outside,command_sent,decision_reason,is_daytime,temp_difference_black_globe_minus_outdoor_C,radiation_above_threshold,black_globe_hotter_than_outdoor,radiation_threshold_W_m2,temp_difference_threshold_C,PCM_OC25_TEMP_C,PCM_OC17_TEMP_C,TOP_INBOUND_AIR_TEMP_1_C,TOP_INBOUND_AIR_TEMP_2_C,TOP_OUTBOUND_AIR_TEMP_1_C,TOP_OUTBOUND_AIR_TEMP_2_C,BOTTOM_INBOUND_AIR_TEMP_1_C,BOTTOM_INBOUND_AIR_TEMP_2_C,BOTTOM_OUTBOUND_AIR_TEMP_1_C,BOTTOM_OUTBOUND_AIR_TEMP_2_C,REFERENCE_AIR_TEMP_RTD_C,TROMBE_WALL_SURFACE_TEMP_C,CEILING_SURFACE_TEMP_C,LEFT_WALL_SURFACE_TEMP_C,RIGHT_WALL_SURFACE_TEMP_C,REAR_WALL_SURFACE_TEMP_C,FLOOR_SURFACE_TEMP_C,BLACK_GLOBE_TEMP_C,INDOOR_AIR_TEMP_ANALOG_C,INDOOR_RELATIVE_HUMIDITY_ANALOG_PERCENT,OUTDOOR_AIR_TEMP_C,OUTDOOR_RELATIVE_HUMIDITY_PERCENT,SOLAR_RADIATION_VERTICAL_W_M2,INDOOR_TEMP_ANALOG_VOLTAGE_V,INDOOR_RH_ANALOG_VOLTAGE_V,OUTDOOR_TEMP_VOLTAGE_V,OUTDOOR_RH_VOLTAGE_V,PYRANOMETER_VOLTAGE_V,CONDENSATION_DETECTED,CONDENSATION_STATUS
Weekend_Heatwave_June2026,WHJ2026,347,2026-06-29T00:48:55,2026-06-28T22:48:54.933Z,2448.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,-0.331,TRUE,FALSE,150,1,25.823,26.714,29.568,29.5,29.257,29.398,28.022,27.717,28.114,26.872,,25.908,25.902,25.738,25.758,25.866,25.273,29.129,36.99,31.57,29.46,38.8,303.93,6.699,3.157,5.946,3.88,2.171,,
Weekend_Heatwave_June2026,WHJ2026,348,2026-06-29T00:58:55,2026-06-28T22:58:55.510Z,2458.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,-0.277,TRUE,FALSE,150,1,25.79,26.682,29.526,29.457,29.467,29.398,27.979,27.684,28.104,26.803,,25.882,25.876,25.715,25.731,25.833,25.24,29.103,36.9,31.19,29.38,38.66,303.88,6.69,3.119,5.938,3.866,2.171,,
Weekend_Heatwave_June2026,WHJ2026,349,2026-06-29T01:08:55,2026-06-28T23:08:55.080Z,2468.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,0.42,TRUE,FALSE,150,1,25.764,26.649,29.483,29.414,29.559,29.467,27.979,27.668,27.93,26.61,,25.859,25.849,25.679,25.705,25.807,25.214,29.07,36.83,32.01,28.65,50.13,300,6.683,3.201,5.865,5.013,2.143,,
Weekend_Heatwave_June2026,WHJ2026,350,2026-06-29T01:18:55,2026-06-28T23:18:55.654Z,2478.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,2.874,TRUE,TRUE,150,1,25.731,26.623,29.45,29.382,29.509,29.398,27.946,27.652,27.684,26.325,,25.833,25.823,25.663,25.679,25.781,25.204,29.044,36.82,33.22,26.17,64.14,318.45,6.682,3.322,5.617,6.414,2.275,,
Weekend_Heatwave_June2026,WHJ2026,351,2026-06-29T01:28:55,2026-06-28T23:28:55.435Z,2488.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,3.945,TRUE,TRUE,150,1,25.695,26.587,29.424,29.339,29.473,29.424,27.904,27.619,27.265,25.905,,25.807,25.8,25.636,25.663,25.764,25.197,29.025,36.81,34.81,25.08,74.3,293.07,6.681,3.481,5.508,7.43,2.093,,
Weekend_Heatwave_June2026,WHJ2026,352,2026-06-29T01:38:55,2026-06-28T23:38:54.802Z,2498.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,4.048,TRUE,TRUE,150,1,25.672,26.554,29.398,29.306,29.441,29.398,27.786,27.534,27.058,25.695,,25.781,25.781,25.62,25.646,25.738,25.187,28.998,36.75,35.8,24.95,74.59,301.3,6.675,3.58,5.495,7.459,2.152,,
Weekend_Heatwave_June2026,WHJ2026,353,2026-06-29T01:48:55,2026-06-28T23:48:55.389Z,2508.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,5.162,TRUE,TRUE,150,1,25.646,26.521,29.365,29.28,29.391,29.355,27.668,27.425,26.878,25.627,,25.758,25.758,25.604,25.62,25.715,25.171,28.982,36.69,36.38,23.82,78.52,303.52,6.669,3.638,5.382,7.852,2.168,,
Weekend_Heatwave_June2026,WHJ2026,354,2026-06-29T01:58:55,2026-06-28T23:58:54.964Z,2518.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,4.566,TRUE,TRUE,150,1,25.613,26.485,29.355,29.264,29.172,29.103,27.576,27.308,26.921,25.643,,25.731,25.731,25.577,25.604,25.695,25.135,28.956,36.66,36.48,24.39,67.41,299.55,6.666,3.648,5.439,6.741,2.14,,
Weekend_Heatwave_June2026,WHJ2026,355,2026-06-29T02:08:55,2026-06-29T00:08:55.549Z,2528.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,4.269,TRUE,TRUE,150,1,25.577,26.452,29.316,29.221,29.113,29.12,27.468,27.216,26.957,25.712,,25.705,25.705,25.551,25.577,25.672,25.102,28.939,36.48,36.35,24.67,67.66,301.47,6.648,3.635,5.467,6.766,2.153,,
Weekend_Heatwave_June2026,WHJ2026,356,2026-06-29T02:18:55,2026-06-29T00:18:55.119Z,2538.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,4.197,TRUE,TRUE,150,1,25.545,26.426,29.274,29.188,28.726,28.182,27.416,27.137,27.121,26.059,,25.689,25.679,25.528,25.551,25.646,25.043,28.907,36.29,35.5,24.71,61.7,298.99,6.629,3.55,5.471,6.17,2.136,,
Weekend_Heatwave_June2026,WHJ2026,357,2026-06-29T02:28:55,2026-06-29T00:28:55.701Z,2548.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,4.041,TRUE,TRUE,150,1,25.502,26.383,29.215,29.139,28.736,28.241,27.314,27.068,27.127,25.938,,25.656,25.646,25.492,25.518,25.62,24.991,28.871,36.09,34.89,24.83,58.14,301.26,6.609,3.489,5.483,5.814,2.152,,
Weekend_Heatwave_June2026,WHJ2026,358,2026-06-29T02:38:55,2026-06-29T00:38:55.268Z,2558.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,3.788,TRUE,TRUE,150,1,25.459,26.351,29.146,29.061,29.061,28.71,27.222,27.009,27.016,25.735,,25.62,25.613,25.459,25.486,25.587,24.932,28.838,35.59,34.32,25.05,58.63,303.99,6.559,3.432,5.505,5.863,2.171,,
Weekend_Heatwave_June2026,WHJ2026,359,2026-06-29T02:48:55,2026-06-29T00:48:54.846Z,2568.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,4.715,TRUE,TRUE,150,1,25.427,26.318,29.103,29.008,29.093,28.88,27.137,26.947,26.619,25.384,,25.587,25.577,25.417,25.443,25.545,24.889,28.795,35.8,35.11,24.08,67.01,298.95,6.58,3.511,5.408,6.701,2.135,,
Weekend_Heatwave_June2026,WHJ2026,360,2026-06-29T02:58:55,2026-06-29T00:58:55.422Z,2578.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,4.433,TRUE,TRUE,150,1,25.384,26.282,29.07,28.966,29.025,28.871,27.042,26.852,26.501,25.348,,25.551,25.535,25.374,25.4,25.509,24.84,28.753,35.61,34.9,24.32,59.94,310.91,6.561,3.49,5.432,5.994,2.221,,
Weekend_Heatwave_June2026,WHJ2026,361,2026-06-29T03:08:55,2026-06-29T01:08:54.998Z,2588.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,4.35,TRUE,TRUE,150,1,25.341,26.249,29.025,28.923,28.982,28.854,26.941,26.76,26.485,25.256,,25.518,25.492,25.332,25.358,25.469,24.781,28.71,35.44,34.56,24.36,61.57,304.5,6.544,3.456,5.436,6.157,2.175,,
Weekend_Heatwave_June2026,WHJ2026,362,2026-06-29T03:18:55,2026-06-29T01:18:55.583Z,2598.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,4.427,TRUE,TRUE,150,1,25.299,26.216,28.982,28.887,28.982,28.838,26.862,26.685,26.315,25.132,,25.476,25.459,25.289,25.315,25.427,24.729,28.667,34.99,34.89,24.24,63.14,305.4,6.499,3.489,5.424,6.314,2.181,,
Weekend_Heatwave_June2026,WHJ2026,363,2026-06-29T03:28:55,2026-06-29T01:28:55.700Z,2608.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,4.415,TRUE,TRUE,150,1,25.256,26.18,28.956,28.854,28.939,28.812,26.793,26.61,26.239,25.096,,25.433,25.417,25.246,25.273,25.391,24.68,28.625,35.11,35.12,24.21,64.12,308.56,6.511,3.512,5.421,6.412,2.204,,
Weekend_Heatwave_June2026,WHJ2026,364,2026-06-29T03:38:55,2026-06-29T01:38:55.739Z,2618.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,4.415,TRUE,TRUE,150,1,25.204,26.138,28.913,28.812,28.913,28.785,26.711,26.534,26.207,25.047,,25.4,25.374,25.214,25.24,25.341,24.627,28.585,34.95,35.28,24.17,63.54,307.54,6.495,3.528,5.417,6.354,2.197,,
Weekend_Heatwave_June2026,WHJ2026,365,2026-06-29T03:48:55,2026-06-29T01:48:55.314Z,2628.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,4.413,TRUE,TRUE,150,1,25.161,26.095,28.88,28.779,28.871,28.753,26.642,26.465,26.128,25.02,,25.358,25.332,25.161,25.187,25.305,24.568,28.543,34.79,35.28,24.13,63.26,310.16,6.479,3.528,5.413,6.326,2.215,,
Weekend_Heatwave_June2026,WHJ2026,366,2026-06-29T03:58:55,2026-06-29T01:58:54.893Z,2638.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,4.22,TRUE,TRUE,150,1,25.119,26.062,28.844,28.743,28.838,28.71,26.583,26.4,26.138,25.014,,25.315,25.289,25.119,25.155,25.263,24.516,28.5,34.59,35.45,24.28,61.98,308.65,6.459,3.545,5.428,6.198,2.205,,
Weekend_Heatwave_June2026,WHJ2026,367,2026-06-29T04:08:55,2026-06-29T02:08:55.455Z,2648.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,4.118,TRUE,TRUE,150,1,25.07,26.026,28.802,28.71,28.795,28.684,26.518,26.341,26.085,25.02,,25.273,25.256,25.076,25.102,25.22,24.467,28.458,34.42,35.45,24.34,61.5,309.89,6.442,3.545,5.434,6.15,2.213,,
Weekend_Heatwave_June2026,WHJ2026,368,2026-06-29T04:18:55,2026-06-29T02:18:55.033Z,2658.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,4.065,TRUE,TRUE,150,1,25.027,25.987,28.759,28.677,28.759,28.651,26.465,26.292,26.069,24.981,,25.24,25.204,25.033,25.06,25.178,24.417,28.415,34.26,35.66,24.35,61.58,308.46,6.426,3.566,5.435,6.158,2.203,,
Weekend_Heatwave_June2026,WHJ2026,369,2026-06-29T04:28:55,2026-06-29T02:28:55.607Z,2668.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,3.989,TRUE,TRUE,150,1,24.975,25.951,28.72,28.635,28.736,28.608,26.416,26.239,26.049,24.971,,25.197,25.171,24.991,25.017,25.135,24.365,28.369,34.11,35.68,24.38,60.64,307.99,6.411,3.568,5.438,6.064,2.2,,
Weekend_Heatwave_June2026,WHJ2026,370,2026-06-29T04:38:55,2026-06-29T02:38:55.183Z,2678.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,3.907,TRUE,TRUE,150,1,24.932,25.908,28.694,28.602,28.684,28.576,26.374,26.197,26.043,24.981,,25.155,25.129,24.948,24.975,25.096,24.322,28.327,33.95,35.79,24.42,58.02,307.71,6.395,3.579,5.442,5.802,2.198,,
Weekend_Heatwave_June2026,WHJ2026,371,2026-06-29T04:48:55,2026-06-29T02:48:55.766Z,2688.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,3.904,TRUE,TRUE,150,1,24.883,25.876,28.651,28.566,28.661,28.543,26.331,26.144,26.016,24.938,,25.112,25.086,24.909,24.942,25.06,24.273,28.284,33.83,35.81,24.38,59.6,308.37,6.383,3.581,5.438,5.96,2.203,,
Weekend_Heatwave_June2026,WHJ2026,372,2026-06-29T04:58:55,2026-06-29T02:58:55.339Z,2698.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,3.581,TRUE,TRUE,150,1,24.84,25.833,28.618,28.533,28.608,28.49,26.292,26.102,26.043,24.981,,25.07,25.043,24.866,24.889,25.011,24.221,28.241,33.66,35.45,24.66,55.6,306.49,6.366,3.545,5.466,5.56,2.189,,
Weekend_Heatwave_June2026,WHJ2026,373,2026-06-29T05:08:55,2026-06-29T03:08:54.926Z,2708.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,4.169,TRUE,TRUE,150,1,24.788,25.79,28.576,28.49,28.585,28.464,26.256,26.069,26.016,24.922,,25.027,25.011,24.824,24.847,24.968,24.178,28.199,33.52,35.74,24.03,60.67,305.87,6.352,3.574,5.403,6.067,2.185,,
Weekend_Heatwave_June2026,WHJ2026,374,2026-06-29T05:18:55,2026-06-29T03:18:55.494Z,2718.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,3.086,TRUE,TRUE,150,1,24.745,25.758,28.533,28.448,28.51,28.415,26.233,26.033,26.197,25.132,,24.984,24.968,24.781,24.804,24.932,24.129,28.156,33.35,35.48,25.07,54.67,302.86,6.335,3.548,5.507,5.467,2.163,,
Weekend_Heatwave_June2026,WHJ2026,375,2026-06-29T05:28:55,2026-06-29T03:28:55.075Z,2728.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,2.734,TRUE,TRUE,150,1,24.696,25.722,28.5,28.415,28.49,28.395,26.239,26.026,26.315,25.207,,24.942,24.925,24.739,24.762,24.889,24.087,28.114,33.23,35.85,25.38,54.08,301.68,6.323,3.585,5.538,5.408,2.155,,
Weekend_Heatwave_June2026,WHJ2026,376,2026-06-29T05:38:55,2026-06-29T03:38:55.747Z,2738.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,2.661,TRUE,TRUE,150,1,24.653,25.679,28.458,28.379,28.438,28.353,26.233,26.026,26.325,25.224,,24.909,24.889,24.696,24.729,24.847,24.054,28.071,33.16,36.12,25.41,55.43,303.29,6.316,3.612,5.541,5.543,2.166,,
Weekend_Heatwave_June2026,WHJ2026,377,2026-06-29T05:48:55,2026-06-29T03:48:55.216Z,2748.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,2.468,TRUE,TRUE,150,1,24.617,25.636,28.422,28.336,28.415,28.32,26.249,26.026,26.383,25.289,,24.866,24.847,24.66,24.686,24.814,24.028,28.038,33.07,36.33,25.57,56.05,307.02,6.307,3.633,5.557,5.605,2.193,,
Weekend_Heatwave_June2026,WHJ2026,378,2026-06-29T05:58:55,2026-06-29T03:58:55.795Z,2758.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,2.175,TRUE,TRUE,150,1,24.568,25.604,28.389,28.31,28.353,28.268,26.256,26.026,26.459,25.348,,24.83,24.814,24.627,24.653,24.781,23.995,28.005,33.02,36.6,25.83,56.24,314.42,6.302,3.66,5.583,5.624,2.246,,
Weekend_Heatwave_June2026,WHJ2026,379,2026-06-29T06:08:55,2026-06-29T04:08:55.369Z,2768.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,2.289,TRUE,TRUE,150,1,24.535,25.571,28.353,28.274,28.268,28.163,26.292,26.043,26.465,25.358,,24.788,24.788,24.594,24.627,24.739,23.969,27.969,32.96,36.85,25.68,57.77,309.57,6.296,3.685,5.568,5.777,2.211,,
Weekend_Heatwave_June2026,WHJ2026,380,2026-06-29T06:18:55,2026-06-29T04:18:54.955Z,2778.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,2.567,TRUE,TRUE,150,1,24.499,25.528,28.32,28.241,28.205,28.123,26.298,26.049,26.492,25.348,,24.755,24.755,24.558,24.594,24.712,23.942,27.937,32.94,37.13,25.37,59.92,309.39,6.294,3.713,5.537,5.992,2.21,,
Weekend_Heatwave_June2026,WHJ2026,381,2026-06-29T06:28:55,2026-06-29T04:28:55.525Z,2788.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,2.71,TRUE,TRUE,150,1,24.467,25.492,28.284,28.205,28.241,28.114,26.298,26.059,26.465,25.332,,24.722,24.722,24.535,24.558,24.68,23.916,27.91,32.9,37.59,25.2,61.85,314.01,6.29,3.759,5.52,6.185,2.243,,
Weekend_Heatwave_June2026,WHJ2026,382,2026-06-29T06:38:55,2026-06-29T04:38:55.115Z,2798.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,2.778,TRUE,TRUE,150,1,24.434,25.45,28.258,28.173,28.225,28.114,26.308,26.059,26.465,25.315,,24.686,24.696,24.499,24.535,24.653,23.9,27.878,32.83,38.05,25.1,63.06,318.09,6.283,3.805,5.51,6.306,2.272,,
Weekend_Heatwave_June2026,WHJ2026,383,2026-06-29T06:48:55,2026-06-29T04:48:55.690Z,2808.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,2.915,TRUE,TRUE,150,1,24.398,25.417,28.232,28.146,28.123,28.055,26.315,26.059,26.433,25.289,,24.653,24.66,24.476,24.509,24.617,23.883,27.855,32.79,38.26,24.94,65.62,319.71,6.279,3.826,5.494,6.562,2.284,,
Weekend_Heatwave_June2026,WHJ2026,384,2026-06-29T06:58:55,2026-06-29T04:58:55.267Z,2818.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,3.169,TRUE,TRUE,150,1,24.365,25.384,28.199,28.114,28.097,27.979,26.325,26.059,26.449,25.273,,24.627,24.637,24.45,24.476,24.585,23.867,27.829,32.76,38.86,24.66,67.7,323.24,6.276,3.886,5.466,6.77,2.309,,
Weekend_Heatwave_June2026,WHJ2026,385,2026-06-29T07:08:55,2026-06-29T05:08:54.843Z,2828.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,3.092,TRUE,TRUE,150,1,24.339,25.341,28.173,28.087,28.123,28.028,26.325,26.059,26.465,25.309,,24.594,24.611,24.424,24.457,24.568,23.851,27.812,32.7,39.14,24.72,68,330.18,6.27,3.914,5.472,6.8,2.358,,
Weekend_Heatwave_June2026,WHJ2026,386,2026-06-29T07:18:55,2026-06-29T05:18:55.422Z,2838.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,3.426,TRUE,TRUE,150,1,24.316,25.305,28.146,28.064,28.081,27.979,26.331,26.059,26.426,25.25,,24.568,24.585,24.398,24.434,24.535,23.834,27.776,32.68,39.14,24.35,69.7,298.63,6.268,3.914,5.435,6.97,2.133,,
Weekend_Heatwave_June2026,WHJ2026,387,2026-06-29T07:28:55,2026-06-29T05:28:55.005Z,2848.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,3.6,TRUE,TRUE,150,1,24.28,25.273,28.123,28.038,28.064,27.904,26.315,26.043,26.374,25.174,,24.542,24.568,24.381,24.417,24.516,23.818,27.76,32.37,39.58,24.16,70.64,298.16,6.237,3.958,5.416,7.064,2.13,,
Weekend_Heatwave_June2026,WHJ2026,388,2026-06-29T07:38:55,2026-06-29T05:38:55.578Z,2858.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,3.437,TRUE,TRUE,150,1,24.257,25.24,28.097,28.012,28.045,27.93,26.292,26.026,26.406,25.224,,24.516,24.542,24.355,24.381,24.493,23.798,27.737,32.56,39.46,24.3,69.6,300.38,6.256,3.946,5.43,6.96,2.146,,
Weekend_Heatwave_June2026,WHJ2026,389,2026-06-29T07:48:55,2026-06-29T05:48:55.159Z,2868.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,3.251,TRUE,TRUE,150,1,24.231,25.204,28.071,27.989,28.028,27.861,26.292,26,26.459,25.224,,24.483,24.516,24.332,24.365,24.467,23.775,27.711,32.5,39.81,24.46,68.56,302.17,6.25,3.981,5.446,6.856,2.158,,
Weekend_Heatwave_June2026,WHJ2026,390,2026-06-29T07:58:55,2026-06-29T05:58:55.739Z,2878.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,3.354,TRUE,TRUE,150,1,24.198,25.171,28.055,27.963,28.022,27.835,26.272,25.98,26.374,25.181,,24.457,24.493,24.306,24.349,24.45,23.749,27.684,32.46,39.51,24.33,63.76,332.21,6.246,3.951,5.433,6.376,2.373,,
